UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,AIRCRAFT_TYPE,MONTH
WN,Southwest Airlines Co.,10279,AMA,12889,LAS,612,1
WN,Southwest Airlines Co.,10279,AMA,11259,DAL,612,1
WN,Southwest Airlines Co.,10666,BLI,12889,LAS,612,1
WN,Southwest Airlines Co.,10666,BLI,13796,OAK,612,1
WN,Southwest Airlines Co.,13342,MKE,11042,CLE,612,1
WN,Southwest Airlines Co.,13342,MKE,13303,MIA,612,1
WN,Southwest Airlines Co.,13342,MKE,15016,STL,612,1
WN,Southwest Airlines Co.,13342,MKE,15304,TPA,612,1
WN,Southwest Airlines Co.,13342,MKE,11292,DEN,612,1
WN,Southwest Airlines Co.,13342,MKE,12889,LAS,612,1
WN,Southwest Airlines Co.,13342,MKE,10821,BWI,612,1
WN,Southwest Airlines Co.,13342,MKE,10140,ABQ,612,1
WN,Southwest Airlines Co.,13342,MKE,11259,DAL,612,1
WN,Southwest Airlines Co.,13342,MKE,12191,HOU,612,1
WN,Southwest Airlines Co.,13342,MKE,10693,BNA,612,1
WN,Southwest Airlines Co.,13342,MKE,10397,ATL,612,1
WN,Southwest Airlines Co.,13342,MKE,11697,FLL,612,1
WN,Southwest Airlines Co.,13342,MKE,14107,PHX,612,1
WN,Southwest Airlines Co.,13342,MKE,14986,SRQ,612,1
WN,Southwest Airlines Co.,13342,MKE,11278,DCA,612,1
WN,Southwest Airlines Co.,13342,MKE,14635,RSW,612,1
WN,Southwest Airlines Co.,13342,MKE,13204,MCO,612,1
WN,Southwest Airlines Co.,10140,ABQ,11292,DEN,612,1
WN,Southwest Airlines Co.,10140,ABQ,12889,LAS,612,1
WN,Southwest Airlines Co.,10140,ABQ,13796,OAK,612,1
WN,Southwest Airlines Co.,10140,ABQ,14679,SAN,612,1
WN,Southwest Airlines Co.,10140,ABQ,10821,BWI,612,1
WN,Southwest Airlines Co.,10140,ABQ,11259,DAL,612,1
WN,Southwest Airlines Co.,10140,ABQ,12191,HOU,612,1
WN,Southwest Airlines Co.,10140,ABQ,12892,LAX,612,1
WN,Southwest Airlines Co.,10140,ABQ,14107,PHX,612,1
WN,Southwest Airlines Co.,10140,ABQ,10800,BUR,612,1
WN,Southwest Airlines Co.,10140,ABQ,10423,AUS,612,1
WN,Southwest Airlines Co.,10140,ABQ,13232,MDW,612,1
WN,Southwest Airlines Co.,10140,ABQ,13198,MCI,612,1
WN,Southwest Airlines Co.,10140,ABQ,14730,SDF,612,1
WN,Southwest Airlines Co.,11057,CLT,15016,STL,612,1
WN,Southwest Airlines Co.,11057,CLT,11292,DEN,612,1
WN,Southwest Airlines Co.,11057,CLT,10821,BWI,612,1
WN,Southwest Airlines Co.,11057,CLT,11259,DAL,612,1
WN,Southwest Airlines Co.,11057,CLT,10693,BNA,612,1
WN,Southwest Airlines Co.,11057,CLT,13232,MDW,612,1
WN,Southwest Airlines Co.,13931,ORF,11292,DEN,612,1
WN,Southwest Airlines Co.,13931,ORF,10821,BWI,612,1
WN,Southwest Airlines Co.,13931,ORF,10693,BNA,612,1
WN,Southwest Airlines Co.,13931,ORF,13232,MDW,612,1
WN,Southwest Airlines Co.,13931,ORF,13204,MCO,612,1
WN,Southwest Airlines Co.,10208,AGS,10397,ATL,612,1
WN,Southwest Airlines Co.,13577,MYR,10821,BWI,612,1
WN,Southwest Airlines Co.,13577,MYR,10693,BNA,612,1
WN,Southwest Airlines Co.,13577,MYR,10397,ATL,612,1
WN,Southwest Airlines Co.,13577,MYR,13232,MDW,612,1
WN,Southwest Airlines Co.,12339,IND,13303,MIA,612,1
WN,Southwest Airlines Co.,12339,IND,11066,CMH,612,1
WN,Southwest Airlines Co.,12339,IND,15304,TPA,612,1
WN,Southwest Airlines Co.,12339,IND,11292,DEN,612,1
WN,Southwest Airlines Co.,12339,IND,12889,LAS,612,1
WN,Southwest Airlines Co.,12339,IND,10821,BWI,612,1
WN,Southwest Airlines Co.,12339,IND,11259,DAL,612,1
WN,Southwest Airlines Co.,12339,IND,12191,HOU,612,1
WN,Southwest Airlines Co.,12339,IND,10397,ATL,612,1
WN,Southwest Airlines Co.,12339,IND,11697,FLL,612,1
WN,Southwest Airlines Co.,12339,IND,14107,PHX,612,1
WN,Southwest Airlines Co.,12339,IND,10423,AUS,612,1
WN,Southwest Airlines Co.,12339,IND,14986,SRQ,612,1
WN,Southwest Airlines Co.,12339,IND,14635,RSW,612,1
WN,Southwest Airlines Co.,12339,IND,13204,MCO,612,1
WN,Southwest Airlines Co.,10599,BHM,15304,TPA,612,1
WN,Southwest Airlines Co.,10599,BHM,11292,DEN,612,1
WN,Southwest Airlines Co.,10599,BHM,12889,LAS,612,1
WN,Southwest Airlines Co.,10599,BHM,10821,BWI,612,1
WN,Southwest Airlines Co.,10599,BHM,11259,DAL,612,1
WN,Southwest Airlines Co.,10599,BHM,12191,HOU,612,1
WN,Southwest Airlines Co.,10599,BHM,10397,ATL,612,1
WN,Southwest Airlines Co.,10599,BHM,13232,MDW,612,1
WN,Southwest Airlines Co.,10599,BHM,13204,MCO,612,1
WN,Southwest Airlines Co.,12391,ISP,15304,TPA,612,1
WN,Southwest Airlines Co.,12391,ISP,10821,BWI,612,1
WN,Southwest Airlines Co.,12391,ISP,10693,BNA,612,1
WN,Southwest Airlines Co.,12391,ISP,11697,FLL,612,1
WN,Southwest Airlines Co.,12391,ISP,13204,MCO,612,1
WN,Southwest Airlines Co.,12391,ISP,14027,PBI,612,1
WN,Southwest Airlines Co.,11259,DAL,13303,MIA,612,1
WN,Southwest Airlines Co.,11259,DAL,15624,VPS,612,1
WN,Southwest Airlines Co.,11259,DAL,13930,ORD,612,1
WN,Southwest Airlines Co.,11259,DAL,15016,STL,612,1
WN,Southwest Airlines Co.,11259,DAL,12954,LGB,612,1
WN,Southwest Airlines Co.,11259,DAL,13891,ONT,612,1
WN,Southwest Airlines Co.,11259,DAL,14683,SAT,612,1
WN,Southwest Airlines Co.,11259,DAL,14262,PSP,612,1
WN,Southwest Airlines Co.,11259,DAL,14893,SMF,612,1
WN,Southwest Airlines Co.,11259,DAL,12266,IAH,612,1
WN,Southwest Airlines Co.,11259,DAL,11066,CMH,612,1
WN,Southwest Airlines Co.,11259,DAL,11540,ELP,612,1
WN,Southwest Airlines Co.,11259,DAL,13871,OMA,612,1
WN,Southwest Airlines Co.,11259,DAL,15304,TPA,612,1
WN,Southwest Airlines Co.,11259,DAL,11292,DEN,612,1
WN,Southwest Airlines Co.,11259,DAL,14869,SLC,612,1
WN,Southwest Airlines Co.,11259,DAL,12889,LAS,612,1
WN,Southwest Airlines Co.,11259,DAL,13796,OAK,612,1
WN,Southwest Airlines Co.,11259,DAL,14679,SAN,612,1
WN,Southwest Airlines Co.,11259,DAL,12451,JAX,612,1
WN,Southwest Airlines Co.,11259,DAL,10821,BWI,612,1
WN,Southwest Airlines Co.,11259,DAL,11481,ECP,612,1
WN,Southwest Airlines Co.,11259,DAL,13487,MSP,612,1
WN,Southwest Airlines Co.,11259,DAL,14570,RNO,612,1
WN,Southwest Airlines Co.,11259,DAL,14057,PDX,612,1
WN,Southwest Airlines Co.,11259,DAL,12896,LBB,612,1
WN,Southwest Airlines Co.,11259,DAL,13158,MAF,612,1
WN,Southwest Airlines Co.,11259,DAL,10279,AMA,612,1
WN,Southwest Airlines Co.,11259,DAL,13342,MKE,612,1
WN,Southwest Airlines Co.,11259,DAL,10140,ABQ,612,1
WN,Southwest Airlines Co.,11259,DAL,11057,CLT,612,1
WN,Southwest Airlines Co.,11259,DAL,13244,MEM,612,1
WN,Southwest Airlines Co.,11259,DAL,12339,IND,612,1
WN,Southwest Airlines Co.,11259,DAL,10599,BHM,612,1
WN,Southwest Airlines Co.,11259,DAL,14492,RDU,612,1
WN,Southwest Airlines Co.,11259,DAL,12191,HOU,612,1
WN,Southwest Airlines Co.,11259,DAL,13495,MSY,612,1
WN,Southwest Airlines Co.,11259,DAL,14122,PIT,612,1
WN,Southwest Airlines Co.,11259,DAL,10693,BNA,612,1
WN,Southwest Airlines Co.,11259,DAL,12953,LGA,612,1
WN,Southwest Airlines Co.,11259,DAL,15370,TUL,612,1
WN,Southwest Airlines Co.,11259,DAL,10397,ATL,612,1
WN,Southwest Airlines Co.,11259,DAL,12892,LAX,612,1
WN,Southwest Airlines Co.,11259,DAL,14831,SJC,612,1
WN,Southwest Airlines Co.,11259,DAL,11697,FLL,612,1
WN,Southwest Airlines Co.,11259,DAL,10849,BZN,612,1
WN,Southwest Airlines Co.,11259,DAL,14107,PHX,612,1
WN,Southwest Airlines Co.,11259,DAL,10800,BUR,612,1
WN,Southwest Airlines Co.,11259,DAL,10423,AUS,612,1
WN,Southwest Airlines Co.,11259,DAL,13232,MDW,612,1
WN,Southwest Airlines Co.,11259,DAL,14908,SNA,612,1
WN,Southwest Airlines Co.,11259,DAL,14986,SRQ,612,1
WN,Southwest Airlines Co.,11259,DAL,12094,HDN,612,1
WN,Southwest Airlines Co.,11259,DAL,13198,MCI,612,1
WN,Southwest Airlines Co.,11259,DAL,11278,DCA,612,1
WN,Southwest Airlines Co.,11259,DAL,14635,RSW,612,1
WN,Southwest Airlines Co.,11259,DAL,14193,PNS,612,1
WN,Southwest Airlines Co.,11259,DAL,13204,MCO,612,1
WN,Southwest Airlines Co.,11259,DAL,10994,CHS,612,1
WN,Southwest Airlines Co.,11259,DAL,14730,SDF,612,1
WN,Southwest Airlines Co.,11259,DAL,14685,SAV,612,1
WN,Southwest Airlines Co.,11259,DAL,11109,COS,612,1
WN,Southwest Airlines Co.,11259,DAL,12206,HRL,612,1
WN,Southwest Airlines Co.,11259,DAL,12992,LIT,612,1
WN,Southwest Airlines Co.,11259,DAL,13502,MTJ,612,1
WN,Southwest Airlines Co.,14492,RDU,15016,STL,612,1
WN,Southwest Airlines Co.,14492,RDU,15304,TPA,612,1
WN,Southwest Airlines Co.,14492,RDU,11292,DEN,612,1
WN,Southwest Airlines Co.,14492,RDU,10821,BWI,612,1
WN,Southwest Airlines Co.,14492,RDU,11259,DAL,612,1
WN,Southwest Airlines Co.,14492,RDU,10693,BNA,612,1
WN,Southwest Airlines Co.,14492,RDU,10397,ATL,612,1
WN,Southwest Airlines Co.,14492,RDU,11697,FLL,612,1
WN,Southwest Airlines Co.,14492,RDU,14107,PHX,612,1
WN,Southwest Airlines Co.,14492,RDU,10423,AUS,612,1
WN,Southwest Airlines Co.,14492,RDU,13232,MDW,612,1
WN,Southwest Airlines Co.,14492,RDU,13198,MCI,612,1
WN,Southwest Airlines Co.,14492,RDU,13204,MCO,612,1
WN,Southwest Airlines Co.,12191,HOU,11433,DTW,612,1
WN,Southwest Airlines Co.,12191,HOU,11193,CVG,612,1
WN,Southwest Airlines Co.,12191,HOU,13303,MIA,612,1
WN,Southwest Airlines Co.,12191,HOU,15016,STL,612,1
WN,Southwest Airlines Co.,12191,HOU,12954,LGB,612,1
WN,Southwest Airlines Co.,12191,HOU,13891,ONT,612,1
WN,Southwest Airlines Co.,12191,HOU,14683,SAT,612,1
WN,Southwest Airlines Co.,12191,HOU,14893,SMF,612,1
WN,Southwest Airlines Co.,12191,HOU,12266,IAH,612,1
WN,Southwest Airlines Co.,12191,HOU,11066,CMH,612,1
WN,Southwest Airlines Co.,12191,HOU,11540,ELP,612,1
WN,Southwest Airlines Co.,12191,HOU,13871,OMA,612,1
WN,Southwest Airlines Co.,12191,HOU,15304,TPA,612,1
WN,Southwest Airlines Co.,12191,HOU,11292,DEN,612,1
WN,Southwest Airlines Co.,12191,HOU,14869,SLC,612,1
WN,Southwest Airlines Co.,12191,HOU,12889,LAS,612,1
WN,Southwest Airlines Co.,12191,HOU,13796,OAK,612,1
WN,Southwest Airlines Co.,12191,HOU,14679,SAN,612,1
WN,Southwest Airlines Co.,12191,HOU,12451,JAX,612,1
WN,Southwest Airlines Co.,12191,HOU,10821,BWI,612,1
WN,Southwest Airlines Co.,12191,HOU,11996,GSP,612,1
WN,Southwest Airlines Co.,12191,HOU,11481,ECP,612,1
WN,Southwest Airlines Co.,12191,HOU,13158,MAF,612,1
WN,Southwest Airlines Co.,12191,HOU,13342,MKE,612,1
WN,Southwest Airlines Co.,12191,HOU,10140,ABQ,612,1
WN,Southwest Airlines Co.,12191,HOU,11057,CLT,612,1
WN,Southwest Airlines Co.,12191,HOU,13244,MEM,612,1
WN,Southwest Airlines Co.,12191,HOU,12339,IND,612,1
WN,Southwest Airlines Co.,12191,HOU,10599,BHM,612,1
WN,Southwest Airlines Co.,12191,HOU,11259,DAL,612,1
WN,Southwest Airlines Co.,12191,HOU,14100,PHL,612,1
WN,Southwest Airlines Co.,12191,HOU,13495,MSY,612,1
WN,Southwest Airlines Co.,12191,HOU,14122,PIT,612,1
WN,Southwest Airlines Co.,12191,HOU,10693,BNA,612,1
WN,Southwest Airlines Co.,12191,HOU,12953,LGA,612,1
WN,Southwest Airlines Co.,12191,HOU,15370,TUL,612,1
WN,Southwest Airlines Co.,12191,HOU,10397,ATL,612,1
WN,Southwest Airlines Co.,12191,HOU,12892,LAX,612,1
WN,Southwest Airlines Co.,12191,HOU,11697,FLL,612,1
WN,Southwest Airlines Co.,12191,HOU,14107,PHX,612,1
WN,Southwest Airlines Co.,12191,HOU,14843,SJU,612,1
WN,Southwest Airlines Co.,12191,HOU,10800,BUR,612,1
WN,Southwest Airlines Co.,12191,HOU,10423,AUS,612,1
WN,Southwest Airlines Co.,12191,HOU,13232,MDW,612,1
WN,Southwest Airlines Co.,12191,HOU,14908,SNA,612,1
WN,Southwest Airlines Co.,12191,HOU,14986,SRQ,612,1
WN,Southwest Airlines Co.,12191,HOU,12094,HDN,612,1
WN,Southwest Airlines Co.,12191,HOU,15376,TUS,612,1
WN,Southwest Airlines Co.,12191,HOU,13198,MCI,612,1
WN,Southwest Airlines Co.,12191,HOU,11278,DCA,612,1
WN,Southwest Airlines Co.,12191,HOU,14635,RSW,612,1
WN,Southwest Airlines Co.,12191,HOU,14193,PNS,612,1
WN,Southwest Airlines Co.,12191,HOU,13204,MCO,612,1
WN,Southwest Airlines Co.,12191,HOU,10994,CHS,612,1
WN,Southwest Airlines Co.,12191,HOU,13851,OKC,612,1
WN,Southwest Airlines Co.,12191,HOU,14685,SAV,612,1
WN,Southwest Airlines Co.,12191,HOU,11109,COS,612,1
WN,Southwest Airlines Co.,12191,HOU,12206,HRL,612,1
WN,Southwest Airlines Co.,12191,HOU,11140,CRP,612,1
WN,Southwest Airlines Co.,12191,HOU,12448,JAN,612,1
WN,Southwest Airlines Co.,12191,HOU,13502,MTJ,612,1
WN,Southwest Airlines Co.,14100,PHL,15016,STL,612,1
WN,Southwest Airlines Co.,14100,PHL,15304,TPA,612,1
WN,Southwest Airlines Co.,14100,PHL,11292,DEN,612,1
WN,Southwest Airlines Co.,14100,PHL,10821,BWI,612,1
WN,Southwest Airlines Co.,14100,PHL,11259,DAL,612,1
WN,Southwest Airlines Co.,14100,PHL,10693,BNA,612,1
WN,Southwest Airlines Co.,14100,PHL,10397,ATL,612,1
WN,Southwest Airlines Co.,14100,PHL,11697,FLL,612,1
WN,Southwest Airlines Co.,14100,PHL,13232,MDW,612,1
WN,Southwest Airlines Co.,14100,PHL,11278,DCA,612,1
WN,Southwest Airlines Co.,14100,PHL,13204,MCO,612,1
WN,Southwest Airlines Co.,14307,PVD,15304,TPA,612,1
WN,Southwest Airlines Co.,14307,PVD,10821,BWI,612,1
WN,Southwest Airlines Co.,14307,PVD,11697,FLL,612,1
WN,Southwest Airlines Co.,14307,PVD,13232,MDW,612,1
WN,Southwest Airlines Co.,14307,PVD,11278,DCA,612,1
WN,Southwest Airlines Co.,14307,PVD,14635,RSW,612,1
WN,Southwest Airlines Co.,14307,PVD,13204,MCO,612,1
WN,Southwest Airlines Co.,13495,MSY,13303,MIA,612,1
WN,Southwest Airlines Co.,13495,MSY,15016,STL,612,1
WN,Southwest Airlines Co.,13495,MSY,14683,SAT,612,1
WN,Southwest Airlines Co.,13495,MSY,12266,IAH,612,1
WN,Southwest Airlines Co.,13495,MSY,15304,TPA,612,1
WN,Southwest Airlines Co.,13495,MSY,11292,DEN,612,1
WN,Southwest Airlines Co.,13495,MSY,12889,LAS,612,1
WN,Southwest Airlines Co.,13495,MSY,14679,SAN,612,1
WN,Southwest Airlines Co.,13495,MSY,10821,BWI,612,1
WN,Southwest Airlines Co.,13495,MSY,11259,DAL,612,1
WN,Southwest Airlines Co.,13495,MSY,12191,HOU,612,1
WN,Southwest Airlines Co.,13495,MSY,10693,BNA,612,1
WN,Southwest Airlines Co.,13495,MSY,12953,LGA,612,1
WN,Southwest Airlines Co.,13495,MSY,10397,ATL,612,1
WN,Southwest Airlines Co.,13495,MSY,12892,LAX,612,1
WN,Southwest Airlines Co.,13495,MSY,11697,FLL,612,1
WN,Southwest Airlines Co.,13495,MSY,14107,PHX,612,1
WN,Southwest Airlines Co.,13495,MSY,10423,AUS,612,1
WN,Southwest Airlines Co.,13495,MSY,13232,MDW,612,1
WN,Southwest Airlines Co.,13495,MSY,13198,MCI,612,1
WN,Southwest Airlines Co.,13495,MSY,11278,DCA,612,1
WN,Southwest Airlines Co.,13495,MSY,13204,MCO,612,1
WN,Southwest Airlines Co.,14122,PIT,13303,MIA,612,1
WN,Southwest Airlines Co.,14122,PIT,15016,STL,612,1
WN,Southwest Airlines Co.,14122,PIT,15304,TPA,612,1
WN,Southwest Airlines Co.,14122,PIT,11292,DEN,612,1
WN,Southwest Airlines Co.,14122,PIT,12889,LAS,612,1
WN,Southwest Airlines Co.,14122,PIT,10821,BWI,612,1
WN,Southwest Airlines Co.,14122,PIT,11259,DAL,612,1
WN,Southwest Airlines Co.,14122,PIT,12191,HOU,612,1
WN,Southwest Airlines Co.,14122,PIT,10693,BNA,612,1
WN,Southwest Airlines Co.,14122,PIT,10397,ATL,612,1
WN,Southwest Airlines Co.,14122,PIT,11697,FLL,612,1
WN,Southwest Airlines Co.,14122,PIT,14107,PHX,612,1
WN,Southwest Airlines Co.,14122,PIT,10423,AUS,612,1
WN,Southwest Airlines Co.,14122,PIT,13232,MDW,612,1
WN,Southwest Airlines Co.,14122,PIT,14986,SRQ,612,1
WN,Southwest Airlines Co.,14122,PIT,14635,RSW,612,1
WN,Southwest Airlines Co.,14122,PIT,13204,MCO,612,1
WN,Southwest Airlines Co.,12264,IAD,11292,DEN,612,1
WN,Southwest Airlines Co.,12264,IAD,10821,BWI,612,1
WN,Southwest Airlines Co.,12264,IAD,10397,ATL,612,1
WN,Southwest Airlines Co.,12264,IAD,13232,MDW,612,1
WN,Southwest Airlines Co.,12264,IAD,13204,MCO,612,1
WN,Southwest Airlines Co.,12264,IAD,14524,RIC,612,1
WN,Southwest Airlines Co.,10529,BDL,15304,TPA,612,1
WN,Southwest Airlines Co.,10529,BDL,11292,DEN,612,1
WN,Southwest Airlines Co.,10529,BDL,10821,BWI,612,1
WN,Southwest Airlines Co.,10529,BDL,10693,BNA,612,1
WN,Southwest Airlines Co.,10529,BDL,11697,FLL,612,1
WN,Southwest Airlines Co.,10529,BDL,13232,MDW,612,1
WN,Southwest Airlines Co.,10529,BDL,13204,MCO,612,1
WN,Southwest Airlines Co.,10693,BNA,11042,CLE,612,1
WN,Southwest Airlines Co.,10693,BNA,11433,DTW,612,1
WN,Southwest Airlines Co.,10693,BNA,13303,MIA,612,1
WN,Southwest Airlines Co.,10693,BNA,15624,VPS,612,1
WN,Southwest Airlines Co.,10693,BNA,13930,ORD,612,1
WN,Southwest Airlines Co.,10693,BNA,15016,STL,612,1
WN,Southwest Airlines Co.,10693,BNA,14683,SAT,612,1
WN,Southwest Airlines Co.,10693,BNA,12266,IAH,612,1
WN,Southwest Airlines Co.,10693,BNA,11066,CMH,612,1
WN,Southwest Airlines Co.,10693,BNA,13871,OMA,612,1
WN,Southwest Airlines Co.,10693,BNA,15304,TPA,612,1
WN,Southwest Airlines Co.,10693,BNA,11292,DEN,612,1
WN,Southwest Airlines Co.,10693,BNA,14869,SLC,612,1
WN,Southwest Airlines Co.,10693,BNA,12889,LAS,612,1
WN,Southwest Airlines Co.,10693,BNA,13796,OAK,612,1
WN,Southwest Airlines Co.,10693,BNA,14679,SAN,612,1
WN,Southwest Airlines Co.,10693,BNA,12451,JAX,612,1
WN,Southwest Airlines Co.,10693,BNA,10821,BWI,612,1
WN,Southwest Airlines Co.,10693,BNA,11481,ECP,612,1
WN,Southwest Airlines Co.,10693,BNA,13487,MSP,612,1
WN,Southwest Airlines Co.,10693,BNA,13342,MKE,612,1
WN,Southwest Airlines Co.,10693,BNA,11057,CLT,612,1
WN,Southwest Airlines Co.,10693,BNA,13577,MYR,612,1
WN,Southwest Airlines Co.,10693,BNA,13931,ORF,612,1
WN,Southwest Airlines Co.,10693,BNA,11259,DAL,612,1
WN,Southwest Airlines Co.,10693,BNA,12391,ISP,612,1
WN,Southwest Airlines Co.,10693,BNA,14492,RDU,612,1
WN,Southwest Airlines Co.,10693,BNA,12191,HOU,612,1
WN,Southwest Airlines Co.,10693,BNA,14100,PHL,612,1
WN,Southwest Airlines Co.,10693,BNA,13495,MSY,612,1
WN,Southwest Airlines Co.,10693,BNA,14122,PIT,612,1
WN,Southwest Airlines Co.,10693,BNA,10529,BDL,612,1
WN,Southwest Airlines Co.,10693,BNA,12953,LGA,612,1
WN,Southwest Airlines Co.,10693,BNA,10397,ATL,612,1
WN,Southwest Airlines Co.,10693,BNA,12892,LAX,612,1
WN,Southwest Airlines Co.,10693,BNA,14831,SJC,612,1
WN,Southwest Airlines Co.,10693,BNA,11697,FLL,612,1
WN,Southwest Airlines Co.,10693,BNA,10721,BOS,612,1
WN,Southwest Airlines Co.,10693,BNA,14107,PHX,612,1
WN,Southwest Airlines Co.,10693,BNA,14843,SJU,612,1
WN,Southwest Airlines Co.,10693,BNA,10800,BUR,612,1
WN,Southwest Airlines Co.,10693,BNA,10423,AUS,612,1
WN,Southwest Airlines Co.,10693,BNA,13232,MDW,612,1
WN,Southwest Airlines Co.,10693,BNA,14908,SNA,612,1
WN,Southwest Airlines Co.,10693,BNA,14986,SRQ,612,1
WN,Southwest Airlines Co.,10693,BNA,13198,MCI,612,1
WN,Southwest Airlines Co.,10693,BNA,11278,DCA,612,1
WN,Southwest Airlines Co.,10693,BNA,14635,RSW,612,1
WN,Southwest Airlines Co.,10693,BNA,14193,PNS,612,1
WN,Southwest Airlines Co.,10693,BNA,13204,MCO,612,1
WN,Southwest Airlines Co.,10693,BNA,10994,CHS,612,1
WN,Southwest Airlines Co.,10693,BNA,14685,SAV,612,1
WN,Southwest Airlines Co.,12953,LGA,15016,STL,612,1
WN,Southwest Airlines Co.,12953,LGA,15304,TPA,612,1
WN,Southwest Airlines Co.,12953,LGA,11292,DEN,612,1
WN,Southwest Airlines Co.,12953,LGA,10821,BWI,612,1
WN,Southwest Airlines Co.,12953,LGA,11057,CLT,612,1
WN,Southwest Airlines Co.,12953,LGA,11259,DAL,612,1
WN,Southwest Airlines Co.,12953,LGA,12191,HOU,612,1
WN,Southwest Airlines Co.,12953,LGA,13495,MSY,612,1
WN,Southwest Airlines Co.,12953,LGA,10693,BNA,612,1
WN,Southwest Airlines Co.,12953,LGA,10397,ATL,612,1
WN,Southwest Airlines Co.,12953,LGA,10721,BOS,612,1
WN,Southwest Airlines Co.,12953,LGA,13232,MDW,612,1
WN,Southwest Airlines Co.,12953,LGA,14986,SRQ,612,1
WN,Southwest Airlines Co.,12953,LGA,13198,MCI,612,1
WN,Southwest Airlines Co.,12953,LGA,13204,MCO,612,1
WN,Southwest Airlines Co.,15370,TUL,15016,STL,612,1
WN,Southwest Airlines Co.,15370,TUL,11292,DEN,612,1
WN,Southwest Airlines Co.,15370,TUL,12889,LAS,612,1
WN,Southwest Airlines Co.,15370,TUL,11259,DAL,612,1
WN,Southwest Airlines Co.,15370,TUL,12191,HOU,612,1
WN,Southwest Airlines Co.,15370,TUL,14107,PHX,612,1
WN,Southwest Airlines Co.,10397,ATL,11042,CLE,612,1
WN,Southwest Airlines Co.,10397,ATL,13303,MIA,612,1
WN,Southwest Airlines Co.,10397,ATL,15016,STL,612,1
WN,Southwest Airlines Co.,10397,ATL,14683,SAT,612,1
WN,Southwest Airlines Co.,10397,ATL,11066,CMH,612,1
WN,Southwest Airlines Co.,10397,ATL,13871,OMA,612,1
WN,Southwest Airlines Co.,10397,ATL,15304,TPA,612,1
WN,Southwest Airlines Co.,10397,ATL,11292,DEN,612,1
WN,Southwest Airlines Co.,10397,ATL,12889,LAS,612,1
WN,Southwest Airlines Co.,10397,ATL,14679,SAN,612,1
WN,Southwest Airlines Co.,10397,ATL,12451,JAX,612,1
WN,Southwest Airlines Co.,10397,ATL,10821,BWI,612,1
WN,Southwest Airlines Co.,10397,ATL,11996,GSP,612,1
WN,Southwest Airlines Co.,10397,ATL,11481,ECP,612,1
WN,Southwest Airlines Co.,10397,ATL,13342,MKE,612,1
WN,Southwest Airlines Co.,10397,ATL,13577,MYR,612,1
WN,Southwest Airlines Co.,10397,ATL,13244,MEM,612,1
WN,Southwest Airlines Co.,10397,ATL,12339,IND,612,1
WN,Southwest Airlines Co.,10397,ATL,11259,DAL,612,1
WN,Southwest Airlines Co.,10397,ATL,14492,RDU,612,1
WN,Southwest Airlines Co.,10397,ATL,12191,HOU,612,1
WN,Southwest Airlines Co.,10397,ATL,14100,PHL,612,1
WN,Southwest Airlines Co.,10397,ATL,13495,MSY,612,1
WN,Southwest Airlines Co.,10397,ATL,14122,PIT,612,1
WN,Southwest Airlines Co.,10397,ATL,12264,IAD,612,1
WN,Southwest Airlines Co.,10397,ATL,10693,BNA,612,1
WN,Southwest Airlines Co.,10397,ATL,12953,LGA,612,1
WN,Southwest Airlines Co.,10397,ATL,11697,FLL,612,1
WN,Southwest Airlines Co.,10397,ATL,14107,PHX,612,1
WN,Southwest Airlines Co.,10397,ATL,10423,AUS,612,1
WN,Southwest Airlines Co.,10397,ATL,13232,MDW,612,1
WN,Southwest Airlines Co.,10397,ATL,14986,SRQ,612,1
WN,Southwest Airlines Co.,10397,ATL,13198,MCI,612,1
WN,Southwest Airlines Co.,10397,ATL,11278,DCA,612,1
WN,Southwest Airlines Co.,10397,ATL,14635,RSW,612,1
WN,Southwest Airlines Co.,10397,ATL,14193,PNS,612,1
WN,Southwest Airlines Co.,10397,ATL,13204,MCO,612,1
WN,Southwest Airlines Co.,10397,ATL,14027,PBI,612,1
WN,Southwest Airlines Co.,10397,ATL,14524,RIC,612,1
WN,Southwest Airlines Co.,10397,ATL,14730,SDF,612,1
WN,Southwest Airlines Co.,10397,ATL,13851,OKC,612,1
WN,Southwest Airlines Co.,10397,ATL,12992,LIT,612,1
WN,Southwest Airlines Co.,10397,ATL,12448,JAN,612,1
WN,Southwest Airlines Co.,12892,LAX,15016,STL,612,1
WN,Southwest Airlines Co.,12892,LAX,12954,LGB,612,1
WN,Southwest Airlines Co.,12892,LAX,14683,SAT,612,1
WN,Southwest Airlines Co.,12892,LAX,14893,SMF,612,1
WN,Southwest Airlines Co.,12892,LAX,11540,ELP,612,1
WN,Southwest Airlines Co.,12892,LAX,11292,DEN,612,1
WN,Southwest Airlines Co.,12892,LAX,14869,SLC,612,1
WN,Southwest Airlines Co.,12892,LAX,12889,LAS,612,1
WN,Southwest Airlines Co.,12892,LAX,13796,OAK,612,1
WN,Southwest Airlines Co.,12892,LAX,10821,BWI,612,1
WN,Southwest Airlines Co.,12892,LAX,14570,RNO,612,1
WN,Southwest Airlines Co.,12892,LAX,13342,MKE,612,1
WN,Southwest Airlines Co.,12892,LAX,10140,ABQ,612,1
WN,Southwest Airlines Co.,12892,LAX,11259,DAL,612,1
